log return,90th percentile degree,mean closeness centrality,mean betweenness centrality,mean eigenvector centrality,mean clustering,Max eigenvalue stock returns,Community Stability,largest component,Resilience
-0.0004215123327425384,0.25051334702258726,0.2524126601962871,0.003299335997764726,0.027776134983758798,0.4358266906265857,224.76069377092867,0.0020491803278688526,421,1.0053619302949062
-0.0016068065602019175,0.16427104722792607,0.3302394216472006,0.003771020977029288,0.028924590792337695,0.4830933351091783,271.4653218928776,0.0430327868852459,474,1.0023474178403755
0.00189332498285189,0.16632443531827515,0.3117797707323731,0.0033335522062458846,0.027912611268074122,0.4389199535491208,278.6386007954594,0.0020491803278688526,454,1.0
0.000950098590746804,0.25728952772073926,0.2569607463322262,0.002133023891363677,0.02767792374781052,0.4187119609813075,288.757548114305,0.08401639344262295,390,1.0292397660818713
-0.0013141490151189754,0.2073921971252567,0.29487166241382856,0.003604805701112969,0.029081905543411942,0.48983387328675265,264.06911643355033,0.004098360655737705,452,1.0024752475247525
-0.0014450356671747348,0.20533880903490762,0.27228795953185136,0.003332253514122359,0.028539899634281652,0.41137057888164336,276.58703066315036,0.010245901639344262,432,1.0078125
-0.0008062082862495061,0.2135523613963039,0.290930283561249,0.002069890138265343,0.029343179613932274,0.43009798470236055,336.15248304634474,0.2520491803278688,405,1.0140056022408963
-0.0032657902659176253,0.1971252566735113,0.3422295950995991,0.003292236480822785,0.029637345886526948,0.4479578034583623,271.3791182389464,0.06762295081967214,466,1.0047846889952152
-0.0011315658558703463,0.188911704312115,0.373070008129299,0.0032381589407991717,0.030194005009115527,0.4649970831471545,290.41174516341357,0.23155737704918034,478,1.0
0.001047992798205167,0.1915811088295688,0.32740388214290594,0.003273223628134368,0.029613177583713367,0.4102170151279312,314.3154013558832,0.2827868852459016,456,1.0073529411764706
-0.0005894168292846295,0.1540041067761807,0.28496290200837837,0.0034449973063393766,0.027964622103101883,0.4203809565161909,267.93276668815827,0.23975409836065573,443,1.0075949367088608
0.003006831085009817,0.19096509240246407,0.2711587284538155,0.0021765733672392414,0.02789771898753265,0.43539211172693393,385.1232724518381,0.006147540983606557,400,1.0284090909090908
0.00013490959984470267,0.2018480492813142,0.27565859426276107,0.002902698107344973,0.029276536363410547,0.4068682260739191,314.1697852256925,0.022540983606557378,421,1.002680965147453
-0.0011410844725509598,0.21622176591375772,0.3470643272456449,0.003506174363304931,0.027805346790890362,0.44671400647518206,200.18136415569245,0.0,474,1.0
-6.108423360266564e-05,0.16221765913757702,0.36307553652634367,0.003373153658065931,0.03284421688799992,0.4430749508613683,255.49229006026104,0.32786885245901637,478,0.9953379953379954
0.0010970464350811846,0.18480492813141686,0.2759003898449696,0.0033652229781649325,0.02848038017064339,0.43725336004641857,362.26930170374254,0.0,434,0.9870466321243523
0.0010413632854491706,0.17926078028747436,0.2619698730904155,0.0023308579915141034,0.02891756932812628,0.39391931335054553,326.0418158799631,0.020491803278688523,399,1.0085470085470085
-0.0016095302624153597,0.20390143737166327,0.2280977182718595,0.0031839775054056762,0.027061242612602076,0.39615189200820866,256.61973165609373,0.018442622950819672,405,1.011204481792717
0.0022835321260258616,0.15605749486652978,0.35245774981285927,0.003545031231640822,0.027973515033193806,0.3853751647985289,147.89553749429686,0.018442622950819672,479,1.0092807424593968
0.0006875098360608015,0.19917864476386038,0.31849596817946807,0.0034016036735186354,0.0292333710229351,0.40813834213940725,200.24080026196418,0.38934426229508196,457,1.0048899755501222
0.0006553030203462676,0.17659137577002054,0.2631190265178174,0.0037810295643279264,0.02649402892670564,0.37623063094894477,232.0726915567471,0.15778688524590165,440,0.9948979591836735
0.000136148993640446,0.18275154004106778,0.3802359397788931,0.00328797677065762,0.027564338513705933,0.35703714813022597,146.81474227226045,0.004098360655737705,483,1.0022988505747126
-0.0017982155409697923,0.15605749486652978,0.2890824989169268,0.003137778697598119,0.030774424710503193,0.44610881219611725,350.75013980168114,0.014344262295081968,437,1.0154241645244215
0.00024963854213621466,0.17987679671457912,0.3989545279995513,0.0027944218160328837,0.032672107023424005,0.3879237031909831,211.72415985611912,0.3012295081967213,476,1.0023364485981308
-0.001531666180679072,0.17864476386036962,0.3541611920188617,0.003183232921921521,0.031353057399049575,0.4210177322043398,284.26757114612445,0.01639344262295082,468,1.0047619047619047
0.0016135026599594408,0.20390143737166327,0.28462955683158414,0.003441274388918603,0.02731816841623272,0.40052084837176904,224.46201251892833,0.0,443,1.010126582278481
-0.00012261200279841558,0.24702258726899387,0.26590462700607875,0.0018257533349374778,0.0289296257662733,0.3838556528590614,302.0464799376071,0.018442622950819672,383,1.0119402985074626
-0.000758370908443173,0.21971252566735114,0.26205823748056156,0.002436848584688787,0.028409499980974,0.3832704931285608,264.88630025058404,0.010245901639344262,401,1.0056657223796035
5.3485177908706166e-05,0.19917864476386038,0.37259629132740035,0.003463525313968345,0.02693760158839577,0.3562421960413997,156.46110610086353,0.32991803278688525,484,0.9977064220183486
0.0007517438645281686,0.19979466119096512,0.39553556577201,0.0031805489581995684,0.0277994279009989,0.3544184764864147,165.78431494646296,0.004098360655737705,486,1.0
-0.0012455308938887338,0.23059548254620127,0.30858803054357614,0.0037618089208997446,0.028397551486620657,0.4450723892547159,225.83152894556886,0.020491803278688523,462,1.0048309178743962
0.0021715359540197344,0.20123203285420946,0.34703719186749415,0.0034619149357351725,0.02967678543556193,0.47644151214754715,276.0107390196628,0.3155737704918033,472,1.0047169811320755
-0.0010900883230100687,0.21765913757700206,0.2617491237418126,0.0026236178279467736,0.02774556208003002,0.42295955534691293,264.47648724623303,0.036885245901639344,408,1.0194444444444444
-0.0011679666085159985,0.17720739219712528,0.39484383294394104,0.0029710785766223504,0.03135835325326722,0.38365422282766803,181.51132785711934,0.004098360655737705,480,1.0
0.00022524494398710646,0.21067761806981525,0.30133855181031816,0.0034194736771383503,0.028792672770932476,0.35911428060925327,224.19072541244904,0.028688524590163935,448,0.9924812030075187
0.0009410412832101317,0.19917864476386038,0.24385600600002552,0.003152150890431804,0.02703089065482216,0.3777331741396218,265.50325437711365,0.12704918032786885,413,1.0136986301369864
-0.0022281710902045514,0.23819301848049282,0.2818109830527891,0.002399117249526618,0.029452765062751275,0.4334651731141918,321.54639784016086,0.10860655737704918,410,1.0222222222222221
-0.0011341966013060562,0.2238193018480493,0.3226046048967085,0.0027062146470030134,0.028790511267684026,0.4264059803465161,270.7619844101594,0.0,440,1.0025510204081634
0.0008783668137534125,0.1971252566735113,0.34463454039035946,0.002782075582911899,0.032790396626882365,0.43633023653749364,279.88208424113003,0.23770491803278687,452,1.0074441687344913
-0.000476102132701995,0.14784394250513347,0.258014904996012,0.0025393413670774414,0.027153180830452473,0.40822704749135924,331.86535823276245,0.0860655737704918,406,1.0251396648044693
-0.0006368985785587706,0.1716632443531828,0.35555659991686556,0.0034372571012831637,0.029145433680447613,0.41690982708910157,200.47392869420577,0.0020491803278688526,477,1.0023310023310024
0.00020484063628237298,0.21683778234086248,0.27240428736777006,0.002035102505249833,0.02856474007163553,0.416240111576333,335.0162805008311,0.08196721311475409,395,1.0345821325648414
0.0017302682743049159,0.1437371663244353,0.34550838349137164,0.003673913437979521,0.0290375222502338,0.38664640140573436,191.2915042634173,0.20491803278688525,479,0.988399071925754
0.00033747213170780803,0.1437371663244353,0.24307584209198513,0.0032359425062416874,0.0289315387502368,0.4177245498872296,276.43035839751644,0.33401639344262296,417,1.008130081300813
0.00041810132564563246,0.21765913757700206,0.3673357789425388,0.00315140630694765,0.028893496421492568,0.3943556629488257,188.31029843715868,0.028688524590163935,473,1.011764705882353
0.0016709180263458792,0.19507186858316222,0.3697299466039006,0.003389603758297257,0.027435398424701576,0.35660250374033436,158.056713320431,0.2540983606557377,481,1.0046189376443417
0.00013073967939089036,0.17453798767967146,0.3996000320704075,0.0030491732629837,0.029753673117597818,0.3386471640389161,144.2479623940444,0.29918032786885246,484,0.9931192660550459
-0.002127022744910296,0.17310061601642712,0.2309866126540737,0.0038331157764288,0.026098024652240065,0.379462206122209,226.17126975056564,0.03278688524590164,423,1.016
0.002083319936749549,0.1806981519507187,0.37367397880107917,0.0032598211254195814,0.030042102512487814,0.37357336335329416,188.86073931089228,0.23155737704918034,479,1.0046620046620047
-0.0008357185945434234,0.20041067761806988,0.2657599874042032,0.002962437945027159,0.02718145754442517,0.37590826857366527,233.45498513296823,0.0,420,1.0053763440860215
0.001021054687331754,0.2018480492813142,0.44127706618030277,0.002598423200750374,0.03194351774693851,0.3488292413204033,131.06848556733112,0.26639344262295084,486,1.0
-0.00019959279774524452,0.19917864476386038,0.3951802882613048,0.002842282949758554,0.03316919582436039,0.38816050597946605,154.64832247094193,0.00819672131147541,476,1.0
0.0022082131972319765,0.2018480492813142,0.3575060027087614,0.0034279238338887578,0.027002814671448994,0.45713212056495794,206.2063841172179,0.23155737704918034,478,1.0
-0.0015591396612606168,0.18480492813141686,0.3001276797451477,0.003165380234196787,0.029821553557353286,0.41507880706466904,203.51971067737028,0.022540983606557378,444,1.0075757575757576
0.0001662935630621092,0.20595482546201235,0.35757326380703347,0.003067597375242786,0.030761825759724346,0.407725587347519,216.69124081636704,0.5491803278688525,466,1.0
-0.001004284757929465,0.18275154004106778,0.3590234570568259,0.003343959059129071,0.03318129626634541,0.3950642208140591,148.8415028678312,0.07172131147540983,475,1.0023419203747073
0.0004452928042339208,0.20800821355236143,0.34113821940604766,0.0031589040894741383,0.030381430286645843,0.4301178765535862,233.60854584376986,0.1864754098360656,461,1.0048426150121066
2.5110670317440455e-05,0.24086242299794663,0.3139886542540408,0.0030487230497142116,0.028582360720631285,0.4253992136032119,248.03760902496097,0.14344262295081966,445,1.0075566750629723
-0.002009510962203876,0.1669404517453799,0.23494959298895465,0.0030983504047278764,0.02596789540148225,0.408731860177011,266.2775760230512,0.022540983606557378,409,1.0138504155124655
-0.0006360224165464331,0.17453798767967146,0.3567362472640272,0.003311024226876458,0.03095597411359971,0.4226648350911986,225.51199481986046,0.48770491803278687,473,0.9929411764705882
0.0001555655634169882,0.14907597535934297,0.2672257597631741,0.0025257657054128515,0.0287032142913529,0.3801335528964615,343.86824626848477,0.004098360655737705,409,1.0166204986149585
-0.0005188524251367491,0.20533880903490762,0.39184787662333354,0.003120878384097304,0.028264796525324497,0.379048732483026,163.54656415709658,0.010245901639344262,483,1.0
0.0013137427436502964,0.19917864476386038,0.3474301273323857,0.003566121991726881,0.029378538415975947,0.3786985867695986,177.43344843504283,0.2459016393442623,475,1.0
-0.0007873527537346517,0.19096509240246407,0.3512953047525341,0.0032872495030684457,0.02922729515499731,0.383538641908001,198.3372818190112,0.01639344262295082,470,1.0
-0.0001927373191563072,0.16632443531827515,0.4338016166059119,0.002729158207851969,0.035158868667634985,0.3488670611216418,129.89200064364218,0.2889344262295082,488,1.0
-0.0027321284683844427,0.21560574948665298,0.2798141637148442,0.004010309329762657,0.02877140779690836,0.5132604982707291,289.0615085307545,0.00819672131147541,455,1.0
-0.0010359133391010535,0.23059548254620127,0.2250827481022826,0.0022595857677750087,0.02707631671951974,0.4148759827125443,331.7492192624715,0.444672131147541,377,1.027355623100304
0.00046973572199810116,0.17659137577002054,0.2319606639865117,0.0030600303291363757,0.02605448733981801,0.38912009206830733,291.269687674799,0.02663934426229508,405,1.0140056022408963
0.0015880095577483471,0.1915811088295688,0.24725728325479016,0.003633394243725516,0.02658915016144172,0.4436102537641805,261.1886388651104,0.22336065573770492,428,1.0131926121372032
-0.0006888445508366565,0.14784394250513347,0.2985302005694305,0.0035416200003296947,0.026526188539404888,0.4306893916338942,313.83778366109215,0.14549180327868852,453,1.0049382716049382
0.0006571142122015535,0.18952772073921972,0.3280096045271532,0.00369252802508339,0.02664126198487152,0.43200500154835525,211.93034626263628,0.21311475409836064,471,0.9881796690307328
0.0007999786034882685,0.14435318275154005,0.28311441936399234,0.00310003004654097,0.02663424586919475,0.38024562063487327,230.7056616397483,0.13319672131147542,435,1.0077519379844961
0.0013685588546775655,0.1971252566735113,0.3296046563997676,0.003125397832687173,0.029209331523149785,0.3932440674216588,223.54325942068712,0.07377049180327869,455,1.0
-0.0003595485007312399,0.15195071868583163,0.2724603349759932,0.00428902597536627,0.0261574665866927,0.4131243683569986,192.72549441737266,0.02663934426229508,458,0.9853658536585366
-0.00036684674440653066,0.2669404517453799,0.39008505121735915,0.002830334982222117,0.030320377929475752,0.41915468845828335,190.5809969059162,0.19467213114754098,472,1.0023584905660377
